Date,Open,High,Low,Close,Adj Close,Volume
2024-09-18,25250.0,25350.0,25100.0,25100.0,25100.0,15748520.0
2024-09-19,25300.0,25500.0,25200.0,25250.0,25250.0,13854310.0
2024-09-20,25500.0,26050.0,25450.0,25650.0,25650.0,55737810.0
2024-09-23,25800.0,26100.0,25700.0,25700.0,25700.0,18756600.0
2024-09-24,25700.0,25850.0,25650.0,25850.0,25850.0,15408000.0
2024-09-25,26100.0,26400.0,26050.0,26200.0,26200.0,41289210.0
2024-09-26,26300.0,26450.0,26050.0,26050.0,26050.0,26321120.0
2024-09-27,26150.0,26300.0,25900.0,26050.0,26050.0,31021600.0
2024-09-30,26200.0,26600.0,26150.0,26350.0,26350.0,37965210.0
2024-10-01,26800.0,27000.0,26650.0,26750.0,26750.0,38139200.0
2024-10-02,26700.0,26700.0,26300.0,26300.0,26300.0,28434710.0
2024-10-03,26450.0,26650.0,26100.0,26200.0,26200.0,29765520.0
2024-10-04,26200.0,26500.0,26100.0,26200.0,26200.0,17575300.0
2024-10-07,26400.0,26500.0,26200.0,26400.0,26400.0,15453400.0
2024-10-08,26400.0,27100.0,26350.0,26950.0,26950.0,38318980.0
2024-10-09,27150.0,27500.0,27050.0,27500.0,27500.0,45841740.0
2024-10-10,27600.0,27700.0,27250.0,27250.0,27250.0,23887140.0
2024-10-11,27350.0,27450.0,27000.0,27300.0,27300.0,19451860.0
2024-10-14,27350.0,27450.0,27050.0,27050.0,27050.0,18323700.0
2024-10-15,27400.0,27450.0,27150.0,27150.0,27150.0,20160920.0
2024-10-16,27150.0,27300.0,27100.0,27100.0,27100.0,11933300.0
2024-10-17,27150.0,27250.0,26750.0,27250.0,27250.0,20662030.0
2024-10-18,27250.0,27300.0,26950.0,26950.0,26950.0,16643610.0
2024-10-21,26950.0,27050.0,26700.0,26750.0,26750.0,13914500.0
2024-10-22,26650.0,26850.0,26500.0,26650.0,26650.0,18335000.0
2024-10-23,26650.0,26700.0,26350.0,26450.0,26450.0,14454700.0
2024-10-24,26500.0,26700.0,26350.0,26450.0,26450.0,16224900.0
2024-10-25,26600.0,26650.0,26450.0,26450.0,26450.0,11172600.0
2024-10-28,26500.0,26950.0,26500.0,26750.0,26750.0,11933000.0
2024-10-29,26800.0,27150.0,26700.0,27050.0,27050.0,16678100.0
2024-10-31,27050.0,27050.0,26800.0,26900.0,26900.0,14550100.0
2024-11-01,26800.0,26850.0,26450.0,26550.0,26550.0,13351400.0
2024-11-04,26550.0,26550.0,26150.0,26300.0,26300.0,20123400.0
2024-11-06,26650.0,27150.0,26550.0,26950.0,26950.0,22375500.0
2024-11-07,27100.0,27300.0,26950.0,26950.0,26950.0,16181000.0
2024-11-08,27200.0,27500.0,27000.0,27000.0,27000.0,24762900.0
2024-11-11,27050.0,27700.0,26950.0,27700.0,27700.0,42528700.0
2024-11-12,27750.0,27900.0,27300.0,27500.0,27500.0,23983200.0
2024-11-13,27200.0,27400.0,26850.0,27050.0,27050.0,24632300.0
2024-11-14,27050.0,27100.0,26300.0,26300.0,26300.0,26964300.0
2024-11-15,26300.0,26350.0,25900.0,25900.0,25900.0,28054300.0
2024-11-18,26000.0,26050.0,25500.0,25800.0,25800.0,22084400.0
